count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
56006,2018,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,37,38,430500,408800,53.57491900,-1.54086710,7.00,4.35,Counted,"Automatic counter",0,185,64500,186,16754,3250,639,508,296,1137,3709,9540,91165
47400,2018,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A616,A629,420000,401530,53.51007800,-1.69989510,7.40,4.60,Estimated,"Estimated using previous year's AADF on this link",4,8,2018,25,523,86,15,26,30,32,36,225,2798
73012,2016,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400118,-1.55354849,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",33,116,8764,61,2120,229,21,22,23,30,44,369,11431
90080,2018,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,,,435145,400582,53.50076700,-1.47164230,0.40,0.25,Counted,"Manual count",9,44,1713,5,276,24,5,0,2,7,7,44,2082
77562,2018,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Woodhead Lane roundabout","Hemingfield Road roundabout",438000,401670,53.51034800,-1.42847260,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",41,171,14809,21,2750,570,73,178,42,258,133,1254,19005
77566,2018,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438000,405650,53.54612105,-1.42799104,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",17,137,11499,130,2233,126,50,94,7,31,48,356,14355
80863,2018,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A635,A628,441400,407200,53.55979400,-1.37647820,7.50,4.66,Estimated,"Estimated using previous year's AADF on this link",72,85,7132,83,1527,238,56,74,22,99,110,599,9426
73008,2010,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA boundary",B6090,436560,398000,53.47746497,-1.45061135,1.00,0.62,Counted,"Dependent on a neighbouring counted link",28,67,8038,74,993,69,10,3,3,11,2,98,9270
77566,2021,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438101,405648,53.54609400,-1.42646710,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",25,77,9933,99,1740,123,55,114,29,62,77,459,12308
948925,2018,8,"Yorkshire and The Humber",194,Barnsley,B6462,Minor,,,427800,401723,53.51146000,-1.58226700,,,Counted,"Manual count",28,31,3395,14,519,46,9,2,1,8,6,71,4030
73011,2018,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,38,"LA boundary",429776,412010,53.60381200,-1.55149520,0.10,0.06,Counted,"Dependent on a neighbouring counted link",0,236,59589,351,15986,3227,572,400,746,2529,3034,10507,86669
809113,2021,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,433829,400824,53.50302800,-1.49145470,,,Counted,"Manual count",11,4,1078,21,187,1,0,0,0,0,0,1,1291
948929,2018,8,"Yorkshire and The Humber",194,Barnsley,B6449,Minor,,,431828,405704,53.54701400,-1.52112690,,,Counted,"Manual count",52,41,7291,107,971,75,28,10,1,9,4,127,8537
802929,2021,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,437871,400395,53.49889700,-1.43057120,,,Counted,"Manual count",9,2,1131,1,203,2,1,0,2,0,0,5,1342
807991,2021,8,"Yorkshire and The Humber",194,Barnsley,B6428,Minor,,,431075,408277,53.57018500,-1.53223570,,,Estimated,"Estimated using previous year's AADF on this link",49,62,5490,103,1140,92,17,9,2,12,24,156,6951
89169,2018,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,"A629 main route",A616,430994,398627,53.48345500,-1.53441040,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",1,11,2805,19,638,96,22,15,7,21,28,188,3662
99545,2019,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A635,442400,403079,53.52267600,-1.36193980,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",33,237,21308,16,3526,381,77,109,97,391,237,1292,26379
27406,2019,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Cumberland Drive","road to Barnsley Rd",439508,405541,53.54502900,-1.40524800,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",17,73,11626,152,1832,189,39,27,26,81,61,422,14105
38061,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6133,A633,436000,405700,53.54671093,-1.45816692,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",51,150,16393,568,2609,267,73,22,16,42,28,448,20168
37448,2019,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A635,437230,406000,53.54932000,-1.43956940,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",75,130,14521,56,2698,330,100,183,41,79,106,839,18246
48655,2019,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A61,M1,434974,398192,53.47929600,-1.47448550,2.30,1.43,Counted,"Automatic counter",10,85,13245,46,3352,454,119,233,170,579,559,2114,18843
73012,2019,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400000,-1.55354850,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",5,100,9220,38,2001,149,29,19,21,48,27,294,11653
75109,2019,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,"LA Boundary",A6195,442047,402277,53.51549600,-1.36737110,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",67,70,13439,83,2296,298,46,98,30,149,69,690,16578
28869,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A637,"Church Lane",433002,407804,53.56581795,-1.50318875,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",41,64,11190,199,1607,131,18,9,2,19,18,197,13257
48655,2011,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A61,M1,435000,398179,53.47917951,-1.47409518,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",4,60,12696,66,2615,713,117,112,105,502,519,2068,17505
77564,2013,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"road to Barnsley Rd","Balkley Lane",441330,405000,53.54002819,-1.37782485,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",19,123,9067,54,1938,139,37,55,11,43,51,336,11519
77566,2013,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438000,405650,53.54612105,-1.42799104,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",20,166,11011,160,1699,127,44,80,6,43,49,350,13387
73011,2013,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,38,"LA boundary",429776,412010,53.60381374,-1.55149520,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",0,307,64372,284,14057,2329,457,339,357,2256,1812,7550,86571
77561,2013,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,B6096,"Queen St",435500,400220,53.49749072,-1.46633153,0.20,0.12,Estimated,"Estimated from nearby links",53,156,12214,292,2216,200,41,14,21,26,13,313,15191
77562,2013,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Woodhead Lane roundabout","Hemingfield Road roundabout",438000,401670,53.51034915,-1.42847260,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",14,135,13932,50,2928,383,108,158,29,224,203,1105,18151
73925,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"LA Boundary",A616,433640,398900,53.48574829,-1.49450951,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",4,145,12529,122,1847,288,59,85,19,83,94,628,15271
37436,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Oak Well Lane",A633,436000,406400,53.55300247,-1.45808659,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",56,93,11795,325,1775,148,21,19,9,12,10,219,14207
46618,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A6135/A6195,B6100,435000,403240,53.52466790,-1.47353220,3.70,2.30,Estimated,"Estimated using previous year's AADF on this link",40,121,12183,330,1976,345,72,124,44,42,78,705,15315
37448,2011,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A628,A635,437230,406000,53.54932180,-1.43956939,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",75,104,14111,271,3697,410,101,79,53,102,124,869,19052
38674,2011,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,"LA boundary",35A,436124,397533,53.47329756,-1.45723386,0.40,0.25,Counted,"Manual count",0,271,86397,310,15912,3163,642,470,541,1125,4415,10356,113246
38789,2011,8,"Yorkshire and The Humber",194,Barnsley,A6133,Major,A61,A628,433000,405750,53.54735676,-1.50343504,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",34,61,8909,116,1368,167,26,29,4,20,31,277,10731
38823,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A628,A635,434930,406740,53.55613042,-1.47419857,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",12,125,19729,100,2714,436,70,85,25,54,79,749,23417
77568,2013,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Ballfield Lane",M1,429790,411000,53.59473509,-1.55137978,1.70,1.06,Counted,"Manual count",29,52,7112,42,1334,234,47,40,28,127,91,567,9108
58277,2011,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,"LA boundary",A629,430000,398900,53.48596757,-1.54936278,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",2,115,14572,116,3116,658,106,61,123,511,396,1855,19774
57338,2011,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A635,B6096,437800,405000,53.54029331,-1.43108749,3.90,2.42,Estimated,"Estimated using previous year's AADF on this link",97,214,16219,228,2915,268,81,33,22,21,34,459,20035
75370,2011,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"Queen St",A61,435200,400390,53.49903878,-1.47083459,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",31,97,11183,236,2245,166,31,22,12,27,46,304,14065
99964,2013,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A633,441650,402310,53.51582573,-1.37335339,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",40,153,16783,131,2726,281,84,159,27,105,129,786,20578
75369,2012,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"LA Boundary",A629,432770,396850,53.46737737,-1.50783312,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",40,213,18767,179,2995,451,97,171,34,85,73,911,23064
77565,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Balkley Lane",A6195,442750,404350,53.53407279,-1.35648789,0.40,0.25,Estimated,"Estimated from nearby links",19,115,13330,177,1972,215,51,57,9,101,72,505,16099
73012,2011,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,"Mi jn 38","LA boundary",429640,412030,53.60400118,-1.55354849,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",6,66,8806,59,1695,174,40,98,29,50,41,432,11058
75109,2011,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,"LA Boundary",A6195,442030,402300,53.51570569,-1.36762439,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",62,65,10370,72,1784,256,39,105,12,27,51,490,12781
80863,2011,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A635,A628,441400,407200,53.55979584,-1.37647820,7.20,4.47,Estimated,"Estimated using previous year's AADF on this link",11,110,6584,99,1671,213,40,43,16,45,146,503,8967
80864,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6195,"LA Boundary",440000,410860,53.59279941,-1.39714436,3.40,2.11,Estimated,"Estimated using previous year's AADF on this link",25,162,7424,172,1532,173,41,25,26,31,33,329,9619
99545,2013,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A635,442400,403079,53.52267758,-1.36193974,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",46,206,17419,68,3438,334,120,180,28,255,151,1068,22200
99562,2013,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Hemingfield Road roundabout",A633,439200,402000,53.51322734,-1.41033785,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",8,132,16892,161,2939,341,100,55,23,152,137,809,20933
77567,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"B6428 Barugh Lane",A637,431500,407970,53.56740194,-1.52584925,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",23,35,6293,162,825,121,7,15,1,10,14,168,7483
77569,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,"B6428 Shaw Lane","LA Boundary",433410,411000,53.59451767,-1.49668788,0.80,0.50,Estimated,"Estimated from nearby links",20,67,8400,46,1923,179,40,39,30,44,48,380,10816
948931,2013,8,"Yorkshire and The Humber",194,Barnsley,B6096,Minor,,,439029,402546,53.51814742,-1.41284856,,,Counted,"Manual count",36,71,9197,106,1429,71,15,4,3,3,1,97,10900
948932,2013,8,"Yorkshire and The Humber",194,Barnsley,B6096,Minor,,,439425,402643,53.51898978,-1.40686441,,,Counted,"Manual count",10,67,5013,68,681,26,11,6,4,1,0,48,5877
948927,2013,8,"Yorkshire and The Humber",194,Barnsley,B6273,Minor,,,442839,409355,53.57904924,-1.35446111,,,Counted,"Manual count",30,93,4360,3,711,90,19,25,5,4,18,161,5328
948929,2013,8,"Yorkshire and The Humber",194,Barnsley,B6449,Minor,,,431828,405704,53.54701540,-1.52112684,,,Counted,"Manual count",60,61,7056,193,1034,86,27,24,11,13,20,181,8526
948938,2013,8,"Yorkshire and The Humber",194,Barnsley,C,Minor,,,428509,411325,53.59772714,-1.57070403,,,Counted,"Manual count",13,9,273,0,79,3,0,0,2,0,0,5,367
948963,2013,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,435198,405635,53.54618090,-1.47027725,,,Counted,"Manual count",1,13,1088,5,194,5,1,0,0,0,0,6,1306
77560,2011,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA Boundary","Parkside Rd",436360,399000,53.48646680,-1.45350920,1.60,0.99,Estimated,"Estimated from nearby links",10,65,6911,81,1333,59,24,18,9,8,4,122,8512
948964,2013,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,439310,402984,53.52206324,-1.40855606,,,Counted,"Manual count",49,6,1066,3,98,5,0,0,0,0,0,5,1177
28491,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,M1,A6135/A6195,434975,400265,53.49793023,-1.47424017,0.30,0.19,Counted,"Manual count",15,248,25466,84,5297,820,176,285,115,383,281,2060,33155
56006,2011,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,37,38,430500,408800,53.57492084,-1.54086708,7.00,4.35,Estimated,"Estimated using previous year's AADF on this link",0,440,72257,486,11064,4284,290,342,257,2147,3686,11006,95253
48511,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A61,"Oak Well Lane",434950,406130,53.55064645,-1.47396465,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",26,62,7008,275,936,101,15,22,3,18,12,171,8452
80863,2013,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A635,A628,441400,407200,53.55979584,-1.37647820,7.20,4.47,Counted,"Manual count",93,90,7072,87,1109,219,47,55,16,111,92,540,8899
38837,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A6133,"Racecommon Rd roundabout",432985,406305,53.55234604,-1.50360307,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",100,221,18934,459,3783,740,107,34,167,191,169,1408,24805
77565,2013,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Balkley Lane",A6195,442750,404350,53.53407279,-1.35648789,0.40,0.25,Estimated,"Estimated from nearby links",20,112,13166,189,2098,191,28,36,22,90,61,428,15993
948922,2013,8,"Yorkshire and The Humber",194,Barnsley,B6106,Minor,,,420452,403538,53.52811072,-1.69294926,,,Counted,"Manual count",36,35,1117,25,200,48,6,30,0,1,2,87,1464
948941,2013,8,"Yorkshire and The Humber",194,Barnsley,C,Minor,,,433270,409953,53.58511619,-1.49891430,,,Counted,"Manual count",7,27,3367,10,453,38,6,1,4,3,6,57,3914
75372,2011,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 main route",A616,431000,398620,53.48339316,-1.53432067,0.20,0.12,Estimated,"Estimated from nearby links",4,39,3687,25,947,106,27,22,9,24,25,213,4911
75374,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Old Mill Lane",Eastgate,434330,406780,53.55652939,-1.48325085,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",7,68,7453,160,958,130,10,2,4,1,1,148,8787
99545,2011,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,A633,A635,442400,403079,53.52267758,-1.36193974,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",50,201,17757,65,3110,331,102,140,48,264,136,1021,22154
8442,2010,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A628,A628,434800,406200,53.55128553,-1.47622075,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",20,194,19245,871,2577,316,46,31,48,116,94,651,23538
948928,2011,8,"Yorkshire and The Humber",194,Barnsley,B6132,Minor,,,435898,412150,53.60468978,-1.45896697,,,Counted,"Manual count",11,45,2447,35,334,15,10,7,4,5,5,46,2907
948932,2011,8,"Yorkshire and The Humber",194,Barnsley,B6096,Minor,,,439425,402643,53.51898978,-1.40686441,,,Counted,"Manual count",35,42,5361,77,791,46,7,1,3,1,2,60,6331
948957,2011,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,437673,400802,53.50257106,-1.43350711,,,Counted,"Manual count",21,14,855,0,81,1,0,0,0,0,0,1,951
948964,2011,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,439310,402984,53.52206324,-1.40855606,,,Counted,"Manual count",3,11,1111,12,131,3,1,0,0,0,0,4,1269
56579,2011,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,B6100,A6133,435328,405000,53.54046485,-1.46838691,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",49,82,10528,403,1747,107,23,20,11,10,21,192,12952
7354,2010,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,A628,"LA Boundary",420000,401251,53.50757188,-1.69991278,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",5,83,8075,44,2047,630,91,37,108,412,383,1661,11910
70289,2011,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,M1,A616,435600,398100,53.47842936,-1.46506386,0.70,0.43,Estimated,"Estimated from nearby links",0,54,17279,62,3182,633,128,94,108,225,883,2071,22648
46007,2011,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,35A,36,435700,398200,53.47932141,-1.46354585,2.60,1.62,Estimated,"Estimated using previous year's AADF on this link",0,117,54103,345,8270,4292,285,356,251,2090,1872,9146,71981
77561,2011,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,B6096,"Queen St",435500,400220,53.49749072,-1.46633153,0.20,0.12,Estimated,"Estimated from nearby links",34,108,12413,261,2492,183,35,24,14,30,51,337,15611
77560,2013,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA Boundary","Parkside Rd",436360,399000,53.48646680,-1.45350920,1.60,0.99,Estimated,"Estimated from nearby links",9,69,6743,91,1402,60,28,22,5,7,4,126,8430
56866,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A61,A6133,435000,405970,53.54920506,-1.47322787,0.70,0.43,Counted,"Manual count",47,162,12389,412,1411,177,23,41,6,11,16,274,14648
73011,2011,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,38,"LA boundary",429776,412010,53.60381374,-1.55149520,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",0,233,62420,298,15065,1949,530,312,354,2206,2282,7633,85649
948946,2011,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,437585,401930,53.51271576,-1.43469891,,,Counted,"Manual count",11,5,418,0,52,4,0,2,0,0,0,6,481
948925,2011,8,"Yorkshire and The Humber",194,Barnsley,B6462,Minor,,,428099,401436,53.50886607,-1.57778408,,,Counted,"Manual count",7,28,3271,28,488,79,20,18,2,12,13,144,3959
27860,2010,8,"Yorkshire and The Humber",194,Barnsley,A6133,Major,A61,A635,435200,405700,53.54676498,-1.47023977,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",35,36,6858,50,1670,273,45,31,21,27,31,428,9042
57483,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6195,"LA Boundary",445900,404670,53.53668378,-1.30891972,4.60,2.86,Counted,"Manual count",35,82,9178,17,2211,323,66,143,47,304,233,1116,12604
27372,2010,8,"Yorkshire and The Humber",194,Barnsley,A616,Major,"LA Boundary",A628,418100,405000,53.54133730,-1.72834498,5.00,3.11,Estimated,"Estimated using previous year's AADF on this link",2,22,2170,24,502,247,123,85,51,23,0,529,3247
17329,2010,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,A61,A616,432000,397619,53.47433642,-1.51935360,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",12,49,4434,28,837,143,15,10,6,15,18,207,5555
38674,2010,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,"LA boundary",35A,436124,397533,53.47329756,-1.45723386,0.40,0.25,Counted,"Manual count",0,305,85198,374,10845,5435,499,655,379,1725,4599,13292,110014
80985,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A628,M1,431080,405690,53.54693421,-1.53241652,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",18,51,9716,74,1860,309,72,13,32,129,88,643,12344
948928,2013,8,"Yorkshire and The Humber",194,Barnsley,B6132,Minor,,,435898,412150,53.60468978,-1.45896697,,,Counted,"Manual count",29,33,2146,33,265,15,4,3,1,1,4,28,2505
948946,2013,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,437585,401930,53.51271576,-1.43469891,,,Counted,"Manual count",9,5,624,0,83,8,1,0,0,3,9,22,734
7812,2010,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A6133,A635,434900,405800,53.54768374,-1.47475598,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",36,150,11358,400,1639,224,16,8,13,10,16,287,13834
948951,2011,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,437090,411131,53.59544843,-1.44107473,,,Counted,"Manual count",17,83,2265,43,371,47,8,5,0,1,0,61,2823
48511,2010,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A61,"Oak Well Lane",434950,406130,53.55064645,-1.47396465,0.60,0.37,Counted,"Manual count",24,73,7030,291,839,99,13,19,3,18,11,163,8396
48820,2010,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Racecommon Rd roundabout",A61,434500,406047,53.54993011,-1.48076539,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",32,198,27443,125,3213,309,55,30,48,71,75,588,31567
948960,2013,8,"Yorkshire and The Humber",194,Barnsley,U,Minor,,,428980,405720,53.54732348,-1.56410557,,,Counted,"Manual count",2,5,595,0,56,4,0,0,0,0,0,4,659
37436,2010,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"Oak Well Lane",A633,436000,406400,53.55300247,-1.45808659,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",51,110,11830,344,1590,146,19,17,11,12,9,214,14088
80862,2011,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A633,A6195,437803,408168,53.56876670,-1.43066030,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",26,97,11476,317,2326,243,44,59,13,23,20,402,14618
80985,2013,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,A628,M1,431080,405690,53.54693421,-1.53241652,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",17,54,9480,84,1956,315,85,17,17,109,85,628,12203
57440,2010,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 spur",A628,430150,400000,53.49584598,-1.54699704,7.80,4.85,Estimated,"Estimated using previous year's AADF on this link",40,103,8903,56,1465,406,113,54,72,115,109,869,11396
56006,2010,8,"Yorkshire and The Humber",194,Barnsley,M1,Major,37,38,430500,408800,53.57492084,-1.54086708,7.00,4.35,Counted,"Manual count",0,450,71049,427,10588,4481,282,317,340,2222,3565,11207,93721
38528,2010,8,"Yorkshire and The Humber",194,Barnsley,A61,Major,A635,A628,434800,406000,53.54948794,-1.47624294,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",39,162,13656,438,2044,375,32,35,8,9,22,481,16781
73008,2011,8,"Yorkshire and The Humber",194,Barnsley,A6135,Major,"LA boundary",B6090,436560,398000,53.47746497,-1.45061135,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",25,73,8062,77,1050,70,11,3,3,11,2,100,9362
73013,2010,8,"Yorkshire and The Humber",194,Barnsley,A628,Major,"LA boundary",A616,418000,401170,53.50691565,-1.73007266,6.70,4.16,Estimated,"Estimated using previous year's AADF on this link",1,38,6525,111,1852,542,67,32,108,342,296,1387,9913
77566,2011,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A633,"Cumberland Drive",438000,405650,53.54612105,-1.42799104,1.40,0.87,Counted,"Manual count",21,156,11285,141,1616,125,37,62,12,51,51,338,13536
99562,2011,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Hemingfield Rd roundabout",A633,439200,402000,53.51322734,-1.41033785,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",9,146,17061,159,3026,387,98,49,43,175,138,890,21282
47420,2010,8,"Yorkshire and The Humber",194,Barnsley,A637,Major,A635,"Ballfield Lane",430000,410300,53.58843157,-1.54827409,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",10,77,6928,35,1456,320,46,26,30,188,111,721,9217
75374,2010,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,"Old Mill Lane",Eastgate,434330,406780,53.55652939,-1.48325085,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",6,80,7475,169,858,128,9,2,5,1,1,146,8728
57483,2010,8,"Yorkshire and The Humber",194,Barnsley,A635,Major,A6195,"LA Boundary",445900,404670,53.53668378,-1.30891972,4.60,2.86,Counted,"Manual count",16,82,9901,35,2198,320,78,134,72,280,237,1121,13337
75371,2010,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 spur","A629 spur",431000,398790,53.48492114,-1.53430395,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",47,91,7969,39,1207,211,42,21,29,36,35,374,9680
75372,2010,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 main route",A616,431000,398620,53.48339316,-1.53432067,0.20,0.12,Estimated,"Estimated from nearby links",5,36,3676,24,895,104,25,19,11,24,24,207,4838
57338,2010,8,"Yorkshire and The Humber",194,Barnsley,A633,Major,A635,B6096,437800,405000,53.54029331,-1.43108749,3.90,2.42,Estimated,"Estimated using previous year's AADF on this link",88,253,16268,241,2612,264,74,29,27,21,30,445,19819
75371,2013,8,"Yorkshire and The Humber",194,Barnsley,A629,Major,"A629 spur","A629 spur",431000,398790,53.48492114,-1.53430395,0.30,0.19,Counted,"Manual count",74,89,7712,23,655,208,33,37,6,25,32,341,8820
77562,2010,8,"Yorkshire and The Humber",194,Barnsley,A6195,Major,"Woodhead Lane roundabout","Hemingfield Rd roundabout",438000,401670,53.51034915,-1.42847260,1.70,1.06,Counted,"Manual count",17,134,14288,48,2589,386,87,111,64,239,176,1063,18122
